IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacaoemIESInternacional,UltimaFiliacaoInter,UltimaFiliacaoBR
3452036309991787,4,0,ENGENHARIAS,0,8,8,RHODIA SA; TRANSBRASIL; {I} MAUA DE TECNOLOGIA; INTERNATIONAL JOURNAL OF SERVICES SCIENCES IJSSCI; {E} POLITECNICA DA USP; JOURNAL OF THE BRAZILIAN SOCIETY OF MECHANICAL SCIENCES AND ENGINEERING,{I} MAUA DE TECNOLOGIA,0,0,
3452102636579964,3,0,ENGENHARIAS,0,8,10,{UF} DE MINAS GERAIS; TELECOMUNICACOES DE MINAS GERAIS S A; PHYSICS LETTERS A PRINT,{UF} DE MINAS GERAIS,0,0,575
3452133768614018,4,0,CIENCIAS EXATAS E DA TERRA; CIENCIAS HUMANAS; ENGENHARIAS,0,13,6,{E} SAO FRANCISCO DE ASSIS; SECRETARIA ESTADUAL DE EDUCACAO; PREFEITURA MUNICIPAL DE SANTA TERESA; {E} SANTA CATARINA; CENTRO EDUCACIONAL DA REGIAO SERRANA; {IES} DA REGIAO SERRANA; {CU} DO ESPIRITO SANTO; REVISTA GEINTEC GESTAO INOVACAO E TECNOLOGIAS; {UF} DO ESPIRITO SANTO; ASSOCIACAO EDUCACIONAL DE VITORIA; {E} ESTADUAL DE ENSINO FUNDAMENTAL E MEDIO FREDERICO PRETTI; REVISTA CIENTIFICA DA FAESA; FUNDACAO DE AMPARO A PESQUISA DO ESPIRITO SANTO; REVISTA INTERDISCIPLINAR DA FARESE; {F} DO CENTRO LESTE,{F} DO CENTRO LESTE,0,0,1409
3452191319413206,4,1,CIENCIAS HUMANAS,0,1,4,COLEGIO PEDRO II; {E} CAROLINA PATRICIO; {E} ESTADUAL A C DIAZ ANDRE; CENTRO EDUCACIONAL DA LAGOA,{E} CAROLINA PATRICIO; {E} ESTADUAL A C DIAZ ANDRE; CENTRO EDUCACIONAL DA LAGOA,0,0,
3452193790685332,5,1,LINGUISTICA LETRAS E ARTES,0,2,8,{U} DE CRUZ ALTA; PONTIFICIA UNIVERDIDADE CATOLICA DO RIO GRANDE DO SUL; {U} LUTERANA DO BRASIL; PREFEITURA MUNICIPAL DE TAQUARA; ESTADO DO RIO GRANDE DO SUL SECRETARIA DA EDUCACAO; {I} NOSSA SENHORA AUXILIADORA SLUIS GONZAGA; {I} FESTIVAL DE DANCA DE JOINVILLE; CIA MUNICIPAL DE DANCA DE CAXIAS DO SUL; PREFEITURA MUNICIPAL DE PORTO ALEGRE COORDENACAO DE ARTES CENCIAS; {UF} DO RIO GRANDE DO SUL; REVISTA MOVIMENTO; REVISTA CENA; ART RESEARCH JOURNAL; O MOSAICO REVISTA DE PESQUISA EM ARTES,O MOSAICO REVISTA DE PESQUISA EM ARTES,0,0,
3452219161186441,5,1,CIENCIAS EXATAS E DA TERRA,0,13,33,{UE} DE CAMPINAS; MATHEMATICAL PROBLEMS IN ENGINEERING; APPLIED MATHEMATICS AND COMPUTATION; INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS; NUMERICAL ALGORITHMS; TEMA TENDENCIAS EM MATEMATICA APLICADA E COMPUTACIONAL; COMPUTATIONAL AMP APPLIED MATHEMATICS; OPTIMIZATION METHODS AMP SOFTWARE PRINT; APPLIED NUMERICAL MATHEMATICS; OPTIMIZATION LETTERS,APPLIED NUMERICAL MATHEMATICS,0,0,
3452230269811738,4,0,CIENCIAS SOCIAIS APLICADAS,0,38,29,UNIVERSITA DEGLI STUDI DI MACERATA,,UNIVERSITA ,0,
3452243018698405,1,0,CIENCIAS DA SAUDE; CIENCIAS BIOLOGICAS,0,73,15,{UF} DE SAO PAULO; {U} DE SAO PAULO; INTERNATIONAL BRAZILIAN JOURNAL OF UROLOGY ONLINE; CHILDRENS HOSPITAL BOSTON; HOSPITAL DAS CLINICAS DA FMUSP DIVISAO DE CLINICA UROLOGICA; JOURNAL OF ENDOUROLOGY; HOSPITAL ALEMAO OSWALDO CRUZ,HOSPITAL DAS CLINICAS DA FMUSP DIVISAO DE CLINICA UROLOGICA,0,0,
3452247934219461,3,1,CIENCIAS HUMANAS,0,11,4,CONSULTORIO PARTICULAR; {PUC} DO PARANA; HOSPITAL PEQUENO PRINCIPE; INTERACAO EM PSICOLOGIA; PSICOLOGIA ARGUMENTO ; {U} POSITIVO; SPANISH JOURNAL OF PSYCHOLOGY; PREFEITURA DE SAO JOSE DOS PINHAIS; SAPIENS {I} DE PSICOLOGIA; FUNDACAO DE ACAO SOCIAL; PSICOLOGIA ARGUMENTO PUCPR IMPRESSO; REVISTA QUAESTIOIURIS UERJ; REVISTA ALETHEIA ULBRA RS; PSICOLOGIA TEORIA E PRATICA UPM SP,PSICOLOGIA TEORIA E PRATICA UPM SP,0,0,
3452252162503497,6,0,CIENCIAS SOCIAIS APLICADAS; ENGENHARIAS,1,3,11,{UF} DE OURO PRETO; {I} DE ESTUDIOS AVANZADOS EN DESARROLLO; {U} PRIVADA DE BOLIVIA; REVISTA DE ADMINISTRACAO FEA USP; REVISTA ECONOMIA DA ANPEC,REVISTA ECONOMIA DA ANPEC,UNIVERSIDAD ,0,
3452291522476026,3,0,,0,1,3,INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE,,@INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE,0,
3452331156382895,4,1,CIENCIAS DA SAUDE,0,15,5,HOSPITAL ESTADUAL PEDRO II; {UF} DO ACRE; CENTRO PROFISSIONAL BEZERRA DE ARAUJO; PROFAE; PREFEITURA DE MANCIO LIMA PROGRAMA DE SAUDE DA FAMILIA; {UF} FLUMINENSE; HOSPITAL UNIVERSITARIO PEDRO ERNESTO UERJ; {E} DE ENFERMAGEM UFMG; HOSPITAL FELICIO ROCHO; {E} DE EDUCACAO FISICA FISIOTERAPIA E TO UFMG; HOSPITAL FELICIO ROXO; REBEN REVISTA BRASILEIRA DE ENFERMAGEM; ONLINE BRAZILIAN JOURNAL OF NURSING; REVISTA TEXTO AMP CONTEXTO ENFERMAGEM,{E} DE ENFERMAGEM UFMG,0,0,575
3452390837476360,10,0,CIENCIAS EXATAS E DA TERRA,0,100,42,{UF} DO RIO DE JANEIRO; JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY IMPRESSO; QUIMICA NOVA IMPRESSO; FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO; CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO; INDUSTRIAL CROPS AND PRODUCTS; JOURNAL OF CHROMATOGRAPHIC SCIENCE; ANALYTICAL METHODS; ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS; REVISTA VIRTUAL DE QUIMICA; FOOD CHEMISTRY; FITOTERAPIA,FITOTERAPIA,0,0,
3452395410993289,4,1,CIENCIAS HUMANAS,1,3,6,{CU} NOVE DE JULHO; MINISTERIO DA EDUCACAO; {E} DE EDUCACAO INFANTIL PROFESSOR JOSE STOROPOLI LTDA; {IS} DE ENSINO TECNICO E CULTURAL SC LTDA COLEGIO NOVE DE; {U} NOVE DE JULHO; {CU} SALESIANO SAO PAULO; {F} METROPOLITANAS UNIDAS; {F} SUMARE; {PUC} DE SAO PAULO; {U} DE SAO PAULO LESTE; COLEGIO GIBRAN; {UF} DO RIO DE JANEIRO,{U} NOVE DE JULHO; {F} METROPOLITANAS UNIDAS; COLEGIO GIBRAN; {UF} DO RIO DE JANEIRO,0,0,316;586
3452417870474914,1.5,0,CIENCIAS DA SAUDE,0,104,38,{UF} DE SAO PAULO; SOCIEDADE BRASILEIRA DE ORTOPEDIA E TRAUMATOLOGIA; SOCIEDADE BRASILEIRA DE CIRURGIA DA MAO; FEDERACION SUDAMERICANA DE CIRUGIA DE LA MANO; REVISTA BRASILEIRA DE ORTOPEDIA; CLINICS SAO PAULO; ACTA ORTOPEDICA BRASILEIRA; {E} PAULISTA DE MEDICINA; ASSOCIACAO PAULISTA DE MEDICINA,ASSOCIACAO PAULISTA DE MEDICINA,0,0,
3452433780484737,5,0,LINGUISTICA LETRAS E ARTES; CIENCIAS EXATAS E DA TERRA; CIENCIAS BIOLOGICAS,0,6,6,CENTRO DE BIOLOGIA MOLECULAR E ENGENHARIA GENETICA UNICAMP; SCYLLA INFORMATICA SA,SCYLLA INFORMATICA SA,0,0,
3452462942187599,4,0,CIENCIAS HUMANAS,1,61,10,{UF} DE SAO PAULO; {U} NOVE DE JULHO; {U} IBIRAPUERA; {U} ANHEMBI MORUMBI; CENTRO REGIONAL DE REFERENCIA SAO PAULO CAPITAL; LAUREATE INTERNATIONAL UNIVERSITIES; INTERNATIONAL JOURNAL OF PSYCHOLOGY AND NEUROSCIENCE; EDUCACION Y EDUCADORES; SUBSTANCE ABUSE; REVISTA BRASILEIRA DE PSIQUIATRIA; COGITARE ENFERMAGEM UFPR; PSICOLOGIA EM PESQUISA UFJF; SUSTINERE REVISTA DE SAUDE E EDUCACAO; SMAD REVISTA ELETRONICA SAUDE MENTAL ALCOOL E DROGAS EDICAO EM PORTUGUES; PAIDEIA USP ONLINE; INTERNATIONAL JOURNAL OF FOOD SAFETY NUTRITION AND PUBLIC HEALTH; REVISTA DE SAUDE PUBLICA USP IMPRESSO ; GYNECOLOGY AMP OBSTETRICS ; JOURNAL OF NUCLEAR MEDICINE AMP RADIATION THERAPY ; JOURNAL OF ALZHEIMERS DISEASE AMP PARKINSONISM ; JOURNAL OF NEUROLOGY AND NEUROLOGICAL DISORDERS ; OBESITY AMP CONTROL THERAPIES ; DRUG AND ALCOHOL DEPENDENCE; ADVANCED PRACTICES IN NURSING; JOURNAL OF PSYCHOLOGY AMP PSYCHOTHERAPY ; JOURNAL OF NUTRITION AMP WEIGHT LOSS; JOURNAL OF FORENSIC RESEARCH; JOURNAL OF METABOLIC SYNDROME; TEMAS EM PSICOLOGIA; {PUC} DE CAMPINAS; CIENCIA AMP SAUDE COLETIVA; INTERACAO EM PSICOLOGIA IMPRESSO; PSICOLOGIA TEORIA E PESQUISA UNB IMPRESSO; NEUROPSICOLOGIA LATINOAMERICANA; GLOBAL JOURNAL OF ADDICTION AMP REHABILITATION MEDICINE; JOURNAL OF MEDICAL DIAGNOSTIC METHODS; ACTUALIDADES EN PSICOLOGIA; EDORIUM JOURNAL OF PSYCHOLOGY; INTERNATIONAL JOURNAL OF INNOVATIVE MEDICINE AND HEALTH SCIENCE; PSICO USF IMPRESSO; JOURNAL OF HEALTH PSYCHOLOGY; REVISTA ELETRONICA DE ENFERMAGEM; RESEARCH AND REVIEWS ON HEALTHCARE; PSICOLOGIA REFLEXAO E CRITICA; MEDICAL REPORTS AMP CASE STUDIES; JOURNAL OF PSYCHIATRY ; GERAIS REVISTA INTERINSTITUCIONAL DE PSICOLOGIA; SURGERY CURRENT RESEARCH ; MEDICAL SAFETY AMP GLOBAL HEALTH; MEDICAL AMP SURGICAL UROLOGY; CONTEXTOS CLINICOS; JOURNAL OF NEUROENDOCRINOLOGY RESEARCH; INTERAMERICAN JOURNAL OF PSYCHOLOGY; REVISTA SAUDE E PESQUISA; ARCHIVES OF CLINICAL PSYCHIATRY; REBEN REVISTA BRASILEIRA DE ENFERMAGEM; TRANSPORTATION RESEARCH PART F TRAFFIC PSYCHOLOGY AND BEHAVIOUR; SECRETARIA NACIONAL DE POLITICAS SOBRE DROGAS; ORGANIZACAO MUNDIAL DA SAUDE; PSYCHOLOGY AND BEHAVIORAL SCIENCE INTERNATIONAL JOURNAL; FUNDACAO DE AMPARO AS PESQUISA DE INICIACAO CIENTIFICA PUC CAMPINAS; CADERNOS DE SAUDE COLETIVA; IRANIAN JOURNAL OF PEDIATRICS; INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH; JOURNAL OF CHILD AND ADOLESCENT PSYCHIATRY; REVISTA DE CIENCIAS MEDICAS; EPIDEMIOLOGY AND HEALTH SERVICES; BRAZILIAN JOURNAL OF BIOLOGY; INTERNATIONAL JOURNAL OF HIGH RISK BEHAVIORS AND ADDICTION; PSICOLOGIA {E}R E EDUCACIONAL IMPRESSO; JOURNAL OF PUBLIC HEALTH; REVISTA BRASILEIRA DE EDUCACAO; INTERNATIONAL JOURNAL OF MENTAL HEALTH PROMOTION; ESTUDOS DE PSICOLOGIA; SAGE OPEN; ANNALS OF MILITARY AND HEALTH SCIENCES RESEARCH; PSICOLOGIA CIENCIA E PROFISSAO; JOURNAL OF BEHAVIORAL ADDICTIONS; ADOLESCENTS; CYBERPSYCHOLOGY JOURNAL OF PSYCHOSOCIAL RESEARCH ON CYBERSPACE; FRONTIERS IN DIGITAL HEALTH; PLOS ONE; FRONTIERS IN PSYCHIATRY; JOURNAL OF TROPICAL DISEASES AMP PUBLIC HEALTH; BIOMED RESEARCH INTERNATIONAL; PSICOLOGIA EM ESTUDO; FRONTIERS IN PSYCHOLOGY; RISK MANAGEMENT AND HEALTHCARE POLICY; CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO; PSYCHOLOGY IN RUSSIA STATE OF THE ART,ANNALS OF MILITARY AND HEALTH SCIENCES RESEARCH; PSICOLOGIA CIENCIA E PROFISSAO; JOURNAL OF BEHAVIORAL ADDICTIONS; ADOLESCENTS; CYBERPSYCHOLOGY JOURNAL OF PSYCHOSOCIAL RESEARCH ON CYBERSPACE; FRONTIERS IN DIGITAL HEALTH; PLOS ONE; FRONTIERS IN PSYCHIATRY; JOURNAL OF TROPICAL DISEASES AMP PUBLIC HEALTH; BIOMED RESEARCH INTERNATIONAL; PSICOLOGIA EM ESTUDO; FRONTIERS IN PSYCHOLOGY; RISK MANAGEMENT AND HEALTHCARE POLICY; CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO; PSYCHOLOGY IN RUSSIA STATE OF THE ART,0,0,
3452473369876997,4,1,CIENCIAS BIOLOGICAS,1,2,2,{F} DE MEDICINA DO ABC; {UF} DE SAO PAULO,{UF} DE SAO PAULO,0,0,591
3452554880976288,4,0,CIENCIAS AGRARIAS,1,3,5,DEPARTAMENTO DE RECURSOS HIDRICOS LIMEIRA; PROGRAMA DE MELHORAMENTO GENETICO DA CANA DE ACUCAR UFSCAR; USINA IRACEMA; LABORATORIO DE MICROBIOLOGIA UFSCAR; LABORATORIO DE FISIOLOGIA VEGETAL UFSCAR; CLINICA DE PLANTAS PHYTHONEMALIMEIRA; {U} NACIONAL DE TUCUMAN; {I} AGRONOMICO DE CAMPINAS; {U} DE SAO PAULO,{U} DE SAO PAULO,@{U} NACIONAL DE TUCUMAN,0,55
3452561272114364,5,0,CIENCIAS HUMANAS,1,2,1,{UF} DO MARANHAO; REVISTA AGENDA POLITICA ISSN,REVISTA AGENDA POLITICA ISSN,0,0,
3452575521411050,4,1,CIENCIAS EXATAS E DA TERRA; CIENCIAS HUMANAS,1,4,10,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA DE MANAUS; SECRETARIA DE ESTADO DA EDUCACAO E QUALIDADE DO ENSINO; {UF} DO AMAZONAS; {ES} BATISTA DO AMAZONAS; {UE} DO AMAZONAS; {I} NACIONAL DE PESQUISAS DA AMAZONIA; {IF} DO AMAZONAS,{IF} DO AMAZONAS,0,0,1812
3452594213495826,5,1,CIENCIAS HUMANAS,0,2,7,COLEGIO E CURSO ETAPA; SISTEMA DE ENSINO DO ESTADO DE SAO PAULO; EDITORA DIDATICA SUPLEGRAF E SISTEMA SIGMA; {U} DE SAO PAULO; {UF} DO AMAPA; {UF} DE SAO PAULO,{UF} DE SAO PAULO,0,0,591
3452623210043423,4,0,CIENCIAS AGRARIAS; ENGENHARIAS,1,83,25,{UF} DO PARA; CIENCIA E TECNOLOGIA DE ALIMENTOS; BRAZILIAN JOURNAL OF FOOD TECHNOLOGY IMPRESSO; CIENCIA RURAL UFSM IMPRESSO; CIENCIA E AGROTECNOLOGIA UFLA; REVISTA BRASILEIRA DE ENGENHARIA AGRICOLA E AMBIENTAL IMPRESSO; COORDENACAO DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUPERIOR; FUNDACAO AMAZONIA PARAENSE DE AMPARO A PESQUISA; BRAZILIAN JOURNAL OF FOOD TECHNOLOGY PREPRINT SERIES; LEBENSMITTEL WISSENSCHAFT TECHNOLOGIE FOOD SCIENCE TECHNOLOGY; EMBRAPA AMAZONIA ORIENTAL; JOURNAL OF FOOD SCIENCE AND TECHNOLOGY; FOOD RESEARCH INTERNATIONAL; STARCH STARKE; BIOPROCESS AND BIOSYSTEMS ENGINEERING; DRYING TECHNOLOGY; JOURNAL OF FOOD ENGINEERING; CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO; JOURNAL OF APPLIED ANIMAL RESEARCH; MOLECULES; JOURNAL OF FOOD PROCESSING AND PRESERVATION; INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY; JOURNAL OF CLEANER PRODUCTION; SOCIEDADE BRASILEIRA DE CIENCIA E TECNOLOGIA DE ALIMENTOS; SCIENTIA PLENA; INTERNATIONAL JOURNAL OF FOOD SCIENCE AND TECHNOLOGY; FOOD CHEMISTRY; MEET SCIENCE,CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO; SCIENTIA PLENA; INTERNATIONAL JOURNAL OF FOOD SCIENCE AND TECHNOLOGY; FOOD CHEMISTRY; MEET SCIENCE,0,0,
3452650546639419,5,0,CIENCIAS HUMANAS,1,66,18,FUNDACAO JOAO HENRIQUE RAEDER; {UF} DO RIO DE JANEIRO; ESPORTE E SOCIEDADE; FONDATION MAISON DES SCIENCES DE LHOMME; OAMPS ORGANIZACOES AMP SOCIEDADE; FUNDACAO GETULIO VARGAS; MOSAICO RIO DE JANEIRO; FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO; FUNDACAO GETULIO VARGAS SAO PAULO; FULIA REVISTA DE ESTUDOS SOBRE FUTEBOL ARTES E LINGUAGEM; {U} BIRMINGHAM; REVISTA ESTUDOS HISTORICOS FUNDACAO GETULIO VARGAS CPDOCFGV; WORDS AMP SILENCES; FRONTIERS IN SPORTS AND ACTIVE LIVING; CENTRE INTERNATIONAL DE LETUDE DU SPORT; REVISTA DE HISTORIA ORAL,CENTRE INTERNATIONAL DE LETUDE DU SPORT; REVISTA DE HISTORIA ORAL,@{U} BIRMINGHAM,0,
3452668221203602,4,0,CIENCIAS SOCIAIS APLICADAS,0,16,5,PROCURADORIA REGIONAL DA FAZENDA NACIONAL A REGIAO; PROCURADORIA REGIONAL DA REPUBLICAA REGIAO; ESCRITORIO DE ADVOCACIA MARCUS VINICIUS M ANTUNES; {U} DE CAXIAS DO SUL; REVISTA CULTURAS JURIDICAS EDICAO EM PORTUGUES; {U} DE PASSO FUNDO; REVISTA CONTEXTO JURIDICO; {U} ESTACIO DE SA; CAPTURA CRIPTICA; REVISTA INFORMACAO EM CULTURA RIC; CADERNO ELETRONICO DE CIENCIAS SOCIAIS; KAFRUNI E KELLER ADVOCACIA,CADERNO ELETRONICO DE CIENCIAS SOCIAIS; KAFRUNI E KELLER ADVOCACIA,0,0,
3452686086840985,5,0,CIENCIAS DA SAUDE,1,8,16,FUNDACAO OSWALDO CRUZ; {UE} DO RIO DE JANEIRO; SINDICATO DOS TRABALHADORES NAS INDUSTRIAS MECANICAS METALURGIAS E DE MATER; CETEST RIO S A; TRIBUNAL REGIONAL DO TRABALHO DA A REGIAO,CETEST RIO S A,0,0,
3452695467284584,6,1,CIENCIAS DA SAUDE,1,14,6,SANTA CASA DE MISERICORDIA DE SAO PAULO; {U} DE SAO PAULO {F} DE MEDICINA; SOCIEDADE PAULISTA DE PEDIATRIA DE SAO PAULO,,0,0,
3452718880461766,4,1,CIENCIAS HUMANAS,0,1,4,SECRETARIA DE ESTADO DE EDUCACAO DE MINAS GERAIS; FUNDACAO DE ENSINO DE CONTAGEM; {UF} DE MINAS GERAIS; {UF} DE OURO PRETO,{UF} DE OURO PRETO,0,0,6
3452729147594349,4,0,,0,15,8,ARQUIVOS BRASILEIROS DE ENDOCRINOILOGIA E METABOLOGIA; PREFEITURA MUNICIPAL DE SAO CAETANO DO SUL; HOSPITAL DO SERVIDOR PUBLICO ESTADUAL; {U} DA CIDADE DE SAO PAULO; ABCD ARQUIVOS BRASILEIROS DE CIRURGIA DIGESTIVA,PREFEITURA MUNICIPAL DE SAO CAETANO DO SUL,0,0,
3452736885497245,3,0,,1,4,7,BAYER MATERIALSCIENCE AG,,0,0,
3452853876787328,4,0,ENGENHARIAS; CIENCIAS EXATAS E DA TERRA,1,20,18,CIA UNIAO DOS REFINADORES ACUCAR E CAFE; LOTUS QUIMICA AMBIENTAL LTDA; LANGMUIR; COLLOIDS AND SURFACES A PHYSICOCHEMICAL AND ENGINEERING ASPECTS; QUIMICA NOVA; JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY; QUIMICA NOVA NA {E}; JOURNAL OF CHEMICAL EDUCATION; JOURNAL OF MEMBRANE SCIENCE; VESPER ESTUDO ORIENTADO; {U} DE SAO PAULO; OXITENO SA INDUSTRIA E COMERCIO; GUGLIOTTI CONSULTORIA EMPRESARIAL; DESCARPACK DESCARTAVEIS DO BRASIL; DAVID DO NASCIMENTO ADVOGADOS ASSOCIADOS; THE JOURNAL OF PHYSICAL CHEMISTRY,DAVID DO NASCIMENTO ADVOGADOS ASSOCIADOS,0,0,
3452937867439639,4,,ENGENHARIAS; CIENCIAS EXATAS E DA TERRA,1,9,8,{UF} DO ABC; {UE} DE CAMPINAS; CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS; MATERIALS RESEARCH EXPRESS; SOCIEDAD COLOMBIANA DE INGENIERIA FISICA,{UE} DE CAMPINAS; SOCIEDAD COLOMBIANA DE INGENIERIA FISICA,0,0,5359
3452969408832517,4,1,CIENCIAS DA SAUDE,1,17,24,COZINHA INDUSTRIAL LTDA; CAMPANHA NACIONAL CONTRA A TUBERCULOSE; SECRETARIA DE ESTADO DE SAUDE DA AMAZONIA; {UF} DE PELOTAS; MINISTERIO DA SAUDE; {UE} DO CEARA; {U} CATOLICA DE PELOTAS; REVISTA DE NUTRICAO DA PUCCAMP; CONSELHO REGIONAL DE NUTRICIONISTAS A REGIAO; CIENCIA AMP SAUDE COLETIVA ONLINE; NUTRIVISA REVISTA DE NUTRICAO E VIGILANCIA EM SAUDE; {I} NACIONAL DE PESQUISAS DA AMAZONIA; RASBRAN REVISTA DA ASSOCIACAO BRASILEIRA DE NUTRICAO; NUTRIVISA; FRUITS; COORDENACAO DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUPERIOR,COORDENACAO DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUPERIOR,0,0,
3452980081780100,8,0,CIENCIAS DA SAUDE,1,118,42,{U} DE SAO PAULO; CENTRO DE SAUDE DE BRODOSQUI; SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO PRETO; {UE} DE CAMPINAS; CENTRO INFANTIL DE INVESTGACOES HEMATOLOGICAS DR DOMIMGOS A BOLDRINI; {U} DE RIBEIRAO PRETO; CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS; JOURNAL OF CYSTIC FIBROSIS; DIAGNOSTIC PATHOLOGY,JOURNAL OF CYSTIC FIBROSIS; DIAGNOSTIC PATHOLOGY,0,0,
3452982259415951,4,0,CIENCIAS EXATAS E DA TERRA,1,17,16,JOSE ELIAS TAJRA E CIA; SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL; EMPRESA DE PROCESSAMENTO DE DADOS DA PREVIDENCIA SOCIAL; {UF} DO PIAUI; {UF} DE MINAS GERAIS; {I} DELTA DE DESENVOLVIMENTO DA TECNOLOGIA DA INFORMACAO NO PIAUI; INFOWAY,INFOWAY,0,0,
3452984712174788,8,1,CIENCIAS HUMANAS,1,8,21,{F} CAMBURY; {PUC} DE GOIAS; {UF} DE GOIAS; {UE} DE GOIAS; {U} DE BRASILIA; FUNDACAO PADRE ANCHIETA; EDITORA TRES; {UF} DE MATO GROSSO; ASSOCIACAO BRASILEIRA DE ANTROPOLOGIA; LINSTITUT DES SCIENCES HUMAINES DU MALI; {I} DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL; ASSOCIACAO NACIONAL DE POS GRADUACAO E PESQUISA EM CIENCIAS SOCIAIS; {I} DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL DF; {I} BRASILEIRO DE MUSEUS; REVISTA BRASILEIRA DE CIENCIAS SOCIAIS,REVISTA BRASILEIRA DE CIENCIAS SOCIAIS,0,0,
3453052550926520,4,1,CIENCIAS AGRARIAS,1,7,5,{ES} DE AGRICULTURA LUIZ DE QUEIROZ{U} DE SAO PAULO; SERTA SERVICO DE TECNOLOGIA ALTERNATIVA; PROJETOS TECNICOS LTDA; {UF} RURAL DE PERNAMBUCO; REVISTA ARVORE ON LINE,REVISTA ARVORE ON LINE,0,0,
3453061683909782,4,0,CIENCIAS HUMANAS,1,22,16,UNIAO DINAMICA DAS CATARATAS; FACULADADE EDUCACIONAL DE MEDIANEIRA; COLEGIO ANGLICANO SANTA MARGARIDA; COLEGIO ESTADUAL MAESTRO ANDREA NUZZI; {E} ESTADUAL POLIVALENTE; {I} SOCIAL EDUCATIVO E BENEFICENTE NOVO SIGNO; COLEGIO DE APLICACAO DA {UE} DE LONDRINA; {I} DE EDUCACAO ESTADUAL DE LONDRINA; MINISTERIO DO EXERCITO; {F} ANGLO AMERICANO DE FOZ DO IGUACU; {U} DO VALE DO RIO DOS SINOS; {UF} DO PARANA; REVISTA EDUCACAO EM REDEFORMACAO E PRATICA DOCENTE; {UF} DE PELOTAS; REVISTA BRASILEIRA DE ESTUDOS PEDAGOGICOS IMPRESSO; CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO; REVISTA PROFESSARE; {UE} DO PARANA; DIVERS MATINHOS; ROTEIRO; {PUC} DE SAO PAULO; {I} NACIONAL DE ESTUDOS E PESQUISAS EDUCACIONAIS ANISIO TEIXEIRA; REVISTA PERCURSOS; EDUCAR EM REVISTA IMPRESSO; EDUCACAO E REALIDADE; SCIENCE JOURNAL OF EDUCATION; REVISTA E CURRICULUM PUCSP; REFLEXAO E ACAO; REVISTA PRAXIS EDUCATIVA; INTER ACAO; CURRICULO SEM FRONTEIRAS; COMUNICACAO AMP EDUCACAO USP; RESEARCH SOCIETY AND DEVELOPMENT,REFLEXAO E ACAO; REVISTA PRAXIS EDUCATIVA; INTER ACAO; CURRICULO SEM FRONTEIRAS; COMUNICACAO AMP EDUCACAO USP; RESEARCH SOCIETY AND DEVELOPMENT,0,0,55
3453087143978273,4,0,CIENCIAS HUMANAS,1,5,10,{UF} DO RIO DE JANEIRO; {UF} DO RIO GRANDE DO SUL; {UF} DE SANTA MARIA,{UF} DE SANTA MARIA,0,0,582
3453123332913363,4,1,CIENCIAS HUMANAS,0,9,13,{UF} DE GOIAS; {PUC} DE GOIAS; {UF} DE GOIAS REGIONAL CATALAO; {UF} DE CATALAO,{UF} DE CATALAO,0,0,25274
