IDLattes,DuracaoDoutorado,Genero,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,HistoricoFiliacaoemIESInternacional
3441104732838857,4.0,0.0,0,8,14.0,0
3441140618096577,4.0,0.0,0,1,4.0,0
3441145714823409,4.0,1.0,0,5,8.0,0
3441189891639576,4.0,1.0,0,88,24.0,0
3441276874402255,2.66666666666667,1.0,0,84,24.0,1
3441292649893301,2.0,0.0,0,60,22.0,0
3441345119343094,5.0,1.0,1,20,13.0,1
3441346855558773,2.0,1.0,0,123,18.0,0
3441366519847449,4.0,1.0,0,5,7.0,0
3441421934514168,4.0,0.0,1,8,9.0,0
3441426539077018,5.0,0.0,0,2,5.0,0
3441488230835922,5.0,0.0,1,9,4.0,0
3441504805825799,5.0,0.0,0,9,5.0,0
3441514586605855,5.0,1.0,0,18,6.0,0
3441538677003566,5.0,1.0,0,34,15.0,0
3441657579773497,5.0,0.0,0,22,13.0,0
3441820748150829,1.0,0.0,0,1,1.0,0
3441938596888310,4.0,1.0,1,27,22.0,0
3441962052654737,4.0,0.0,0,3,9.0,0
3441996126495506,4.0,1.0,0,70,30.0,1
3442013572597147,6.0,0.0,0,25,22.0,0
3442099343556087,4.0,0.0,1,21,10.0,0
3442121579052672,4.0,0.0,0,1,4.0,0
3442121980498328,7.0,1.0,0,1,7.0,0
3442129112426713,3.0,0.0,0,28,15.0,0
3442141453573185,4.0,0.0,1,13,7.0,0
3442162475756349,2.0,1.0,1,12,17.0,0
3442163449053150,5.0,0.0,1,13,24.0,0
3442175983066046,2.0,0.0,0,2,2.0,0
3442178140159605,4.0,1.0,1,3,4.0,0
3442257977563493,5.0,1.0,1,11,15.0,1
3442278498547366,3.0,1.0,1,5,12.0,0
3442284861456456,6.0,0.0,0,16,22.0,1
3442309537108702,4.0,1.0,1,6,9.0,1
3442332785666908,4.0,1.0,1,98,27.0,0
3442416309659789,3.0,0.0,1,23,4.0,0
3442418980029769,6.0,1.0,0,1,1.0,0
3442425783990493,3.0,0.0,1,21,7.0,1
3442504567706809,2.0,1.0,0,1,2.0,0
3442520902027224,4.0,0.0,0,39,12.0,0
3442522287347065,4.0,0.0,1,10,9.0,0
3442527052252995,2.0,1.0,1,9,4.0,0
3442529429396998,4.0,1.0,1,3,5.0,0
3442596287246765,4.0,1.0,1,5,20.0,0
3442625681798065,4.0,1.0,1,5,9.0,0
3442654395481116,6.0,1.0,0,13,37.0,0
3442656928059526,3.0,1.0,1,20,5.0,0
3442674071464325,4.0,0.0,1,7,19.0,0
3442678313024193,3.0,1.0,1,1,3.0,0
3442679216555333,3.0,0.0,0,9,21.0,0
3442681797313103,3.0,0.0,1,1,4.0,0
3442700129094678,7.0,0.0,0,277,38.0,1
3442710033811049,4.0,0.0,1,6,5.0,0
3442740559108897,2.0,1.0,0,1,2.0,0
3442742404936389,4.0,0.0,1,6,4.0,0
3442791776168904,4.0,0.0,1,11,12.0,0
3442803584924686,5.0,0.0,0,119,25.0,0
3442837167391114,4.0,0.0,0,3,6.0,0
3442840719931515,4.0,0.0,1,2,8.0,0
3442863417110013,4.0,1.0,1,4,6.0,0
3442906461784363,4.0,0.0,1,9,4.0,0
3442958192493656,6.0,0.0,0,1,6.0,0
3442998290367091,4.0,1.0,1,3,4.0,0
3443085116932959,4.0,1.0,1,14,5.0,0
3443100682217269,3.0,0.0,0,13,24.0,1
3443102750113329,3.0,1.0,1,2,3.0,1
3443104237973204,4.0,0.0,0,7,4.0,0
3443107537178379,4.0,0.0,1,20,11.0,0
3443140557509624,6.0,1.0,1,7,16.0,0
3443142794298910,3.0,0.0,1,8,3.0,0
3443175699928750,5.0,1.0,1,7,10.0,1
3443209769744305,5.0,1.0,1,1,5.0,0
3443210149047572,1.0,0.0,0,6,54.0,0
3443220110374460,4.0,0.0,1,10,7.0,0
3443223409799104,4.0,0.0,1,6,6.0,0
3443242860301848,4.0,1.0,0,30,8.0,0
3443243674378552,4.0,0.0,1,9,9.0,0
3443269939361169,4.0,1.0,1,4,20.0,0
3443278586218412,3.0,0.0,0,45,34.0,0
3443281335319469,3.0,1.0,1,8,5.0,0
3443290397582063,4.0,1.0,1,40,26.0,0
3443302473821215,4.0,0.0,1,7,2.0,0
3443309825570104,2.0,1.0,0,52,18.0,0
3443313000222368,1.0,0.0,0,1,1.0,1
3443340629732312,3.0,0.0,1,2,5.0,0
3443343520041941,5.0,1.0,1,21,8.0,0
3443361940123139,5.0,1.0,0,2,5.0,0
3443365861184668,4.0,1.0,1,9,12.0,0
3443380265177146,4.0,0.0,1,1,4.0,0
3443452846621314,2.0,0.0,0,13,15.0,0
3443460760971859,4.0,1.0,0,15,19.0,0
3443641248199761,4.0,0.0,1,15,6.0,0
3443663375417341,4.0,1.0,1,16,11.0,0
3443678737683920,5.0,0.0,0,4,21.0,0
3443728351156703,5.0,0.0,1,1,5.0,0
3443745761171058,4.0,1.0,1,11,7.0,0
3443764289287997,4.0,1.0,1,3,4.0,0
3443783965119780,4.0,1.0,1,45,31.0,0
3443802052617319,3.0,1.0,0,5,3.0,0
3443840471698472,4.0,1.0,1,8,9.0,0
3443869696109815,3.0,1.0,1,4,6.0,1
3443878952862203,5.0,1.0,1,6,18.0,0
3443890878293534,3.0,1.0,1,7,6.0,0
3443942683481696,4.0,0.0,1,69,13.0,1
3444020711403342,3.0,0.0,0,1,3.0,0
3444075274993847,3.0,0.0,1,54,6.0,0
3444103851682614,4.0,1.0,0,1,3.0,0
3444121964869654,3.0,1.0,0,17,27.0,0
3444129592454266,2.0,0.0,1,4,7.0,0
3444139640271073,3.0,0.0,1,35,22.0,1
3444142060238304,4.0,0.0,1,20,9.0,0
3444142243285729,4.0,0.0,1,6,3.0,0
3444187624513558,4.0,0.0,0,4,12.0,0
3444274968697157,4.0,1.0,0,9,5.0,0
3444283197794636,4.0,0.0,1,1,4.0,1
3444293256414597,5.0,1.0,1,13,6.0,1
3444294341840888,2.0,1.0,1,49,14.0,1
3444294796399061,5.0,1.0,0,1,7.0,0
3444317211905873,4.0,0.0,1,6,6.0,1
3444336482458383,2.0,0.0,0,28,9.0,1
3444339352534149,3.0,0.0,1,39,24.0,0
3444476256945128,5.0,0.0,1,45,28.0,0
3444495386925138,3.0,0.0,1,20,21.0,0
3444514074514062,4.0,0.0,0,4,4.0,0
3444523816196251,3.0,1.0,0,1,3.0,1
3444570605688961,4.0,1.0,1,11,7.0,0
3444584125641337,3.0,1.0,0,10,3.0,0
3444620321545847,4.0,1.0,0,6,18.0,0
3444627341117528,4.0,0.0,1,74,26.0,0
3444640896213552,4.0,0.0,0,5,6.0,0
3444735806979380,4.0,0.0,1,10,5.0,1
3444770224642614,4.0,0.0,1,9,7.0,0
3444779595225839,5.0,0.0,0,2,5.0,0
3444803764236705,4.0,1.0,1,9,11.0,1
3444810471029773,4.0,0.0,0,4,5.0,0
3444820274043586,1.0,0.0,0,26,27.0,0
3444834711568655,5.0,0.0,1,7,5.0,0
3444844148697743,4.0,1.0,0,3,8.0,0
3444861436347852,4.0,1.0,1,5,4.0,0
3444883800781031,5.0,1.0,0,5,6.0,0
3444888622250994,3.0,1.0,0,3,7.0,0
3444930842962949,5.0,1.0,1,4,22.0,0
3444990823031446,4.0,0.0,1,11,9.0,0
3445043936246326,4.0,1.0,1,11,14.0,0
3445084646446798,5.0,1.0,0,16,13.0,0
3445157846899104,3.0,0.0,0,22,33.0,0
3445159336758885,3.0,1.0,1,27,9.0,0
3445161748152373,3.0,1.0,0,20,7.0,0
3445163200092395,3.0,0.0,0,1,3.0,0
3445167799423202,4.0,1.0,1,5,9.0,1
3445186236798567,2.0,0.0,1,94,20.0,0
3445231187677550,3.0,0.0,0,19,6.0,0
3445241302072269,4.0,1.0,0,14,21.0,0
3445244871562865,3.0,1.0,0,5,5.0,0
3445269184574633,4.0,0.0,1,12,10.0,0
3445314273876065,5.0,1.0,1,62,37.0,0
3445328793450131,5.0,1.0,0,2,4.0,0
3445392887583265,3.0,0.0,0,17,11.0,0
3445395984188524,1.0,0.0,0,1,5.0,0
3445419557980015,4.0,1.0,0,2,4.0,0
3445425647648062,4.0,0.0,0,20,5.0,0
3445433949374053,4.0,0.0,1,2,3.0,0
3445442236306134,4.0,0.0,0,1,4.0,0
3445442789434117,5.0,1.0,1,8,7.0,1
3445472713137548,3.0,0.0,1,143,26.0,0
3445488324155567,4.0,1.0,0,3,7.0,1
3445508841737708,4.0,1.0,0,76,12.0,1
3445574026976811,3.0,1.0,0,13,26.0,0
3445594478427150,4.0,0.0,0,21,41.0,1
3445599464844546,2.0,0.0,0,2,4.0,1
3445644406363101,4.0,0.0,1,19,5.0,0
3445758357722488,4.0,1.0,1,6,10.0,0
3445798406709343,2.0,1.0,1,12,7.0,0
3445800523968661,4.0,0.0,0,4,12.0,0
3445829566458687,2.0,0.0,1,6,5.0,0
3445843226759945,5.0,1.0,1,5,7.0,0
3445906376501304,6.0,1.0,1,3,6.0,0
3445951314385799,4.0,0.0,1,19,19.0,0
3445955550151446,5.0,0.0,1,3,4.0,0
3445977720574534,5.0,1.0,1,30,8.0,0
3446031341157893,3.0,1.0,1,128,15.0,0
3446040435938546,3.0,0.0,1,15,11.0,0
3446042397747105,4.0,1.0,0,17,17.0,0
3446055791902261,4.0,1.0,1,5,5.0,0
3446079320605645,4.0,1.0,1,3,3.0,0
3446125681201634,3.0,1.0,0,8,1.0,0
3446172015741830,4.0,0.0,1,7,7.0,0
3446186004449553,7.0,1.0,1,1,7.0,0
3446223038728251,4.0,1.0,1,15,21.0,0
3446226987512766,6.0,1.0,0,15,25.0,0
3446319135765388,3.0,1.0,1,25,18.0,0
3446364988774155,5.0,0.0,0,6,10.0,0
3446369684550232,5.0,0.0,0,113,35.0,0
3446442832568348,6.0,1.0,1,22,24.0,0
3446443038266427,4.0,0.0,1,11,8.0,0
3446452034218811,5.0,0.0,1,1,2.0,0
3446454336577856,5.0,0.0,1,4,4.0,1
3446471681622567,3.0,0.0,1,19,8.0,1
3446473690757797,3.0,0.0,1,4,15.0,0
3446475619967096,4.0,1.0,0,4,6.0,1
3446492034453287,3.0,1.0,1,11,7.0,1
3446495537237491,4.0,1.0,1,85,27.0,1
3446511332064411,4.0,1.0,1,2,4.0,0
3446553709584207,4.0,1.0,1,21,21.0,0
3446579035764168,4.0,0.0,0,9,6.0,0
3446602735778347,2.0,0.0,1,88,11.0,0
3446603687713172,4.0,1.0,0,4,13.0,0
3446616699928014,4.0,0.0,1,5,33.0,0
3446620498505727,4.0,1.0,0,4,2.0,0
3446642732524165,5.0,1.0,1,2,2.0,0
3446646382483445,3.0,0.0,0,6,16.0,0
3446651075642146,3.0,0.0,1,1,9.0,0
3446653385656585,3.0,0.0,0,11,7.0,0
3446654523009683,4.0,0.0,1,14,11.0,1
3446655671085291,5.0,0.0,0,84,25.0,1
3446691921918551,4.0,0.0,0,49,10.0,1
3446695634102290,4.0,0.0,1,2,4.0,0
3446709333118459,1.0,0.0,0,5,8.0,0
3446747292031501,3.0,1.0,1,79,21.0,1
3446797088738695,4.0,1.0,0,1,4.0,0
3446813104935807,2.0,0.0,0,77,18.0,0
3446817929796674,6.0,0.0,1,22,26.0,0
3446821344890985,4.0,0.0,1,16,9.0,0
3446837123289659,3.0,0.0,1,25,3.0,1
3446862453375840,3.0,1.0,1,3,2.0,0
3446963317472092,4.0,0.0,0,19,12.0,0
3446970471757316,4.0,1.0,0,1,4.0,0
3446976333943415,5.0,1.0,1,4,7.0,0
3446978859314328,6.0,0.0,1,5,23.0,0
3446999148149339,4.0,1.0,0,65,4.0,0
3447034376211461,7.0,1.0,1,23,13.0,1
3447076695071166,4.0,1.0,1,9,5.0,0
3447103897680398,4.0,1.0,0,57,20.0,0
3447123187470362,4.0,0.0,0,1,4.0,0
3447127155815858,2.0,1.0,0,35,13.0,0
3447129425573253,4.0,1.0,1,20,4.0,0
3447156571347032,4.0,0.0,1,12,4.0,0
3447158889058518,4.0,0.0,1,18,25.0,0
3447160296688400,2.0,0.0,0,1,2.0,0
3447215932161127,5.0,0.0,0,28,18.0,0
3447235683438477,4.0,0.0,0,6,4.0,0
3447271225188226,3.0,1.0,0,24,9.0,0
3447311445497231,4.0,1.0,0,27,21.0,0
3447349480081320,3.0,1.0,1,17,23.0,0
3447357473174294,4.0,1.0,0,1,4.0,0
3447371598612356,4.0,0.0,0,36,29.0,0
3447383828451314,4.0,1.0,0,5,3.0,0
3447406257464639,5.0,0.0,0,30,19.0,1
3447430880100596,3.0,0.0,0,1,3.0,0
3447455428798868,3.0,1.0,1,33,25.0,0
3447469350644179,4.0,0.0,1,25,14.0,0
3447520409510736,4.0,0.0,1,26,21.0,1
3447528799505387,5.0,1.0,1,6,5.0,1
3447529751174993,4.0,0.0,1,8,20.0,0
3447530877875817,5.0,0.0,0,5,13.0,0
3447550108383669,4.0,1.0,1,12,6.0,0
3447608036151352,5.0,0.0,1,215,38.0,0
3447614728029359,3.0,0.0,0,1,3.0,1
3447680059202587,4.0,0.0,1,22,5.0,0
3447712123816991,3.0,1.0,1,1,3.0,0
3447728153225016,4.0,1.0,1,113,19.0,0
3447755787346534,5.0,0.0,0,6,7.0,0
3447755852902955,4.0,0.0,1,1,4.0,0
3447762061819479,4.0,1.0,1,20,6.0,0
3447786149082104,6.0,1.0,1,61,35.0,0
3447820215893857,3.0,1.0,0,19,4.0,0
3447835076220575,2.0,1.0,1,10,1.0,1
3447857935455713,4.0,0.0,0,8,11.0,0
3447906791020709,3.0,1.0,0,24,10.0,0
3447942477539493,4.0,0.0,1,4,4.0,0
3447954001190315,4.0,1.0,0,18,2.0,0
3447979532800113,4.0,1.0,1,5,3.0,0
3447982256778354,4.0,0.0,0,22,16.0,1
3448016715234781,5.0,1.0,1,29,30.0,1
3448072254768347,5.0,0.0,1,7,7.0,0
3448098121994114,5.0,1.0,1,50,20.0,0
3448106119318351,7.0,1.0,1,26,29.0,0
3448178406459962,3.0,0.0,0,3,7.0,0
3448181336056859,3.0,1.0,0,17,7.0,0
3448190471231946,5.0,1.0,0,9,13.0,1
3448198763825569,5.0,1.0,1,17,9.0,1
3448223966851883,3.0,0.0,1,23,5.0,0
3448232730811718,4.0,1.0,1,31,8.0,0
3448248832626068,5.0,0.0,0,1,5.0,1
3448299214507888,5.0,1.0,0,1,5.0,0
3448342105966223,4.0,1.0,1,14,14.0,1
3448395268032557,4.0,1.0,1,4,6.0,0
3448447982365173,3.0,0.0,0,119,26.0,0
3448501467965293,4.0,1.0,1,21,15.0,0
3448504908484605,3.0,0.0,1,9,25.0,0
3448537938524508,3.0,1.0,1,8,8.0,0
3448573486746375,4.0,0.0,0,12,17.0,0
3448577790850230,3.0,0.0,0,4,1.0,0
3448583412640622,4.0,1.0,0,6,4.0,0
3448621229220030,5.0,1.0,0,9,8.0,0
3448636658822182,3.0,1.0,0,14,26.0,0
3448669742301744,4.0,1.0,1,20,12.0,0
3448685510558349,1.0,0.0,0,56,2.0,0
3448750438797757,1.0,1.0,0,1,1.0,0
3448759504226115,4.0,0.0,1,109,23.0,0
3448806809861647,4.0,0.0,0,6,4.0,0
3448837333030650,5.0,0.0,0,1,5.0,0
3448851876904858,3.0,0.0,1,36,13.0,0
3448875510178504,3.0,0.0,1,7,13.0,0
3448940809941098,5.0,0.0,1,6,5.0,1
3448966582654420,4.0,0.0,0,1,9.0,0
3448994292215204,4.0,0.0,1,33,4.0,1
3449006646692926,4.0,0.0,1,9,6.0,0
3449113858899262,2.5,1.0,1,22,19.0,1
3449132183009283,4.0,1.0,1,11,6.0,1
3449168850692830,6.0,1.0,0,2,6.0,0
3449174755012567,4.0,1.0,0,13,20.0,1
3449190977385364,4.0,0.0,1,5,6.0,0
3449303767051626,4.0,0.0,0,43,20.0,0
3449316915846364,4.0,0.0,1,52,4.0,1
3449318511095528,3.0,0.0,1,1,3.0,0
3449332914008817,2.0,0.0,1,118,15.0,0
3449341286293769,4.0,1.0,0,14,10.0,0
3449359261039370,4.0,0.0,1,3,4.0,0
3449403693491852,4.0,1.0,0,12,7.0,0
3449440818035041,4.0,0.0,1,19,6.0,1
3449442531663358,4.0,0.0,1,17,9.0,0
3449456660185056,3.0,1.0,0,9,3.0,0
3449473426395924,4.0,1.0,1,41,10.0,0
3449484514051035,4.0,1.0,0,7,13.0,1
3449488074404997,5.0,0.0,0,5,3.0,0
3449529561451602,4.0,1.0,0,20,38.0,1
3449554626775454,3.0,1.0,0,8,3.0,0
3449579304678308,3.0,1.0,0,155,34.0,0
3449584269994240,3.0,0.0,1,6,4.0,0
3449605639852165,4.0,0.0,0,79,44.0,1
3449617170299224,3.0,0.0,0,32,12.0,0
3449646815267434,3.0,1.0,0,4,7.0,0
3449755169195833,4.0,0.0,1,1,5.0,0
3449792127216124,5.0,0.0,1,18,13.0,1
3449795920710516,4.0,1.0,1,61,28.0,0
3449846758883047,4.0,1.0,1,15,7.0,0
3449872944734237,4.0,1.0,1,5,5.0,0
3449900108959407,4.0,1.0,1,3,1.0,0
3449930989342098,4.0,0.0,1,27,19.0,0
3449933960661805,4.0,1.0,0,15,4.0,0
3449940391130862,5.0,0.0,0,17,20.0,0
3449955199210548,3.0,1.0,1,46,8.0,0
3449958392906171,4.0,0.0,0,1,4.0,0
3449974962562950,3.0,0.0,1,43,16.0,0
3449975222463659,6.0,0.0,1,5,15.0,0
3449985566936528,7.0,1.0,1,7,25.0,0
3449989560737013,4.0,0.0,1,10,15.0,0
3450009941162428,2.0,1.0,1,70,11.0,0
3450049118616224,3.0,1.0,0,15,13.0,0
3450090992267712,4.0,1.0,0,1,4.0,0
3450096458595443,5.0,1.0,0,21,16.0,0
3450120369128794,3.0,1.0,1,22,18.0,0
3450137421308599,4.0,1.0,1,22,15.0,0
3450165923807395,3.0,0.0,0,5,7.0,0
3450205831521232,5.0,0.0,0,7,4.0,1
3450226063340354,2.0,1.0,0,33,16.0,0
3450228423967652,4.0,1.0,1,7,16.0,1
3450288003517035,2.0,0.0,0,8,6.0,0
3450354981269508,3.0,0.0,1,1,2.0,1
3450355380659938,3.0,0.0,0,26,9.0,0
3450356873175119,4.0,1.0,1,5,10.0,0
3450519007526533,4.0,1.0,1,12,14.0,0
3450542816526265,5.0,1.0,0,1,17.0,0
3450603061739630,2.0,0.0,1,10,4.0,0
3450630920765776,5.0,1.0,1,8,9.0,0
3450650010896258,3.0,1.0,0,1,3.0,0
3450690510766422,5.0,1.0,0,1,5.0,0
3450720474559096,4.0,1.0,0,28,24.0,0
3450747273906739,5.0,1.0,1,1,5.0,0
3450756019036388,5.0,0.0,1,8,16.0,0
3450763604885566,4.0,1.0,1,21,5.0,0
3450799787813645,4.0,1.0,1,4,7.0,0
3450847631355213,4.0,0.0,1,19,10.0,0
3450865697987896,4.0,1.0,1,22,15.0,0
3450894581420980,4.0,0.0,1,1,4.0,0
3450906147431993,4.0,0.0,0,3,10.0,0
3450927085486630,3.0,1.0,0,3,7.0,0
3450964863354538,4.0,1.0,1,14,7.0,0
3450969243681839,2.0,0.0,1,40,5.0,0
3450976382451087,4.0,0.0,1,7,7.0,1
3451039586693635,4.0,1.0,1,4,5.0,0
3451104267283303,5.0,0.0,0,1,5.0,1
3451107920463630,2.0,0.0,0,20,7.0,0
3451129398670501,4.0,1.0,1,4,6.0,1
3451130917704584,5.0,0.0,1,18,8.0,0
3451134794633517,3.0,1.0,0,48,18.0,0
3451181246132135,4.0,1.0,1,17,15.0,0
3451219035343629,3.0,1.0,0,8,1.0,0
3451242467866008,3.0,0.0,0,1,3.0,0
3451312680409846,4.0,0.0,1,5,13.0,0
3451415303086810,3.0,1.0,1,13,6.0,0
3451416618616211,3.0,0.0,0,30,19.0,0
3451432930442475,4.0,1.0,1,13,4.0,0
3451466269572749,4.0,0.0,1,60,18.0,0
3451490658153172,3.0,1.0,0,34,5.0,0
3451537323909150,4.0,1.0,1,19,9.0,0
3451586895462990,5.0,1.0,1,29,9.0,0
3451610767471671,4.0,1.0,1,35,17.0,0
3451622343560365,5.0,0.0,0,19,18.0,0
3451628262694747,4.0,1.0,1,49,19.0,0
3451634243455443,4.0,1.0,1,13,17.0,0
3451649375977152,3.0,0.0,0,12,10.0,0
3451652924595400,4.0,0.0,1,6,11.0,0
3451667112698771,4.0,0.0,0,5,4.0,0
3451715642749422,6.0,1.0,1,1,6.0,0
3451781467512886,5.0,0.0,0,1,5.0,1
3451820195294357,4.0,0.0,0,1,4.0,0
3451824368712754,4.0,0.0,0,4,3.0,0
3451843875843201,4.0,0.0,1,17,14.0,0
3451912353824039,2.0,0.0,1,12,6.0,0
3452036309991787,4.0,0.0,0,8,8.0,0
3452102636579964,3.0,0.0,0,8,10.0,0
3452133768614018,4.0,0.0,0,13,6.0,0
3452191319413206,4.0,1.0,0,1,4.0,0
3452193790685332,5.0,1.0,0,2,8.0,0
3452219161186441,5.0,1.0,0,13,33.0,0
3452230269811738,4.0,0.0,0,38,29.0,1
3452243018698405,1.0,0.0,0,73,15.0,0
3452247934219461,3.0,1.0,0,11,4.0,0
3452252162503497,6.0,0.0,1,3,11.0,1
3452291522476026,3.0,0.0,0,1,3.0,1
3452331156382895,4.0,1.0,0,15,5.0,0
3452390837476360,10.0,0.0,0,100,42.0,0
3452395410993289,4.0,1.0,1,3,6.0,0
3452417870474914,1.5,0.0,0,104,38.0,0
3452433780484737,5.0,0.0,0,6,6.0,0
3452462942187599,4.0,0.0,1,61,10.0,0
3452473369876997,4.0,1.0,1,2,2.0,0
3452554880976288,4.0,0.0,1,3,5.0,1
3452561272114364,5.0,0.0,1,2,1.0,0
3452575521411050,4.0,1.0,1,4,10.0,0
3452594213495826,5.0,1.0,0,2,7.0,0
3452623210043423,4.0,0.0,1,83,25.0,0
3452650546639419,5.0,0.0,1,66,18.0,1
3452668221203602,4.0,0.0,0,16,5.0,0
3452686086840985,5.0,0.0,1,8,16.0,0
3452695467284584,6.0,1.0,1,14,6.0,0
3452718880461766,4.0,1.0,0,1,4.0,0
3452729147594349,4.0,0.0,0,15,8.0,0
3452736885497245,3.0,0.0,1,4,7.0,0
3452853876787328,4.0,0.0,1,20,18.0,0
3452969408832517,4.0,1.0,1,17,24.0,0
3452980081780100,8.0,0.0,1,118,42.0,0
3452982259415951,4.0,0.0,1,17,16.0,0
3452984712174788,8.0,1.0,1,8,21.0,0
3453052550926520,4.0,1.0,1,7,5.0,0
3453061683909782,4.0,0.0,1,22,16.0,0
3453087143978273,4.0,0.0,1,5,10.0,0
3453123332913363,4.0,1.0,0,9,13.0,0
3453163833110618,3.0,0.0,0,28,10.0,1
3453183707331772,4.0,1.0,1,3,5.0,0
3453186555918553,4.0,1.0,0,7,6.0,0
3453233041784779,5.0,1.0,1,7,16.0,0
3453255912252811,4.0,0.0,0,14,5.0,0
3453274484156471,5.0,1.0,1,10,7.0,0
3453278719888533,4.0,0.0,1,12,12.0,0
3453293235879063,4.0,1.0,0,4,2.0,0
3453325778667583,3.0,0.0,1,13,13.0,0
3453360824295662,4.0,0.0,1,4,13.0,0
3453361830000042,6.0,0.0,1,18,18.0,0
3453396158505337,4.0,1.0,1,9,5.0,0
3453397576844183,4.0,0.0,1,84,11.0,0
3453409283264892,7.0,0.0,1,4,4.0,0
3453438679327934,4.0,1.0,0,2,9.0,0
3453479685020198,3.0,0.0,1,11,11.0,0
3453493533943934,3.0,1.0,1,27,14.0,0
3453505377688503,4.0,0.0,1,23,27.0,1
3453526792365121,6.0,0.0,1,3,18.0,0
3453598393806693,4.0,1.0,1,6,4.0,0
3453644941489839,3.0,1.0,1,39,25.0,0
3453663192311232,5.0,0.0,0,1,5.0,1
3453688726466721,6.0,1.0,0,2,6.0,0
3453717259311939,5.0,1.0,0,17,34.0,0
3453730488904246,4.0,1.0,1,18,6.0,1
3453735891564506,3.0,0.0,1,4,19.0,0
3453750119016841,3.0,1.0,1,5,7.0,0
3453753080856669,2.0,1.0,0,1,2.0,0
3453803361614898,4.0,0.0,1,4,9.0,0
3453835715279231,1.0,0.0,0,5,5.0,0
3453856452235946,5.0,0.0,1,10,11.0,0
3453858188186295,3.0,1.0,1,33,11.0,1
3453868090122311,5.0,1.0,1,105,27.0,0
3453898189519777,4.0,1.0,0,17,17.0,0
3453910515911649,6.0,0.0,1,46,25.0,0
3453951631458342,4.0,1.0,1,23,13.0,1
3454024414371417,3.0,0.0,0,16,5.0,1
3454058967984299,3.0,1.0,0,4,2.0,0
3454068838778698,4.0,0.0,0,64,22.0,1
3454068972530695,1.0,0.0,0,6,20.0,0
3454156045920976,4.0,0.0,0,1,4.0,0
3454160802382594,5.0,0.0,1,1,5.0,0
3454167635391991,4.0,1.0,1,5,8.0,1
3454172642071378,4.0,0.0,0,1,4.0,0
3454194501965017,4.0,0.0,0,14,9.0,0
3454224907107589,3.0,0.0,1,3,7.0,0
3454245970783524,4.0,1.0,1,56,10.0,1
3454287238872342,4.0,1.0,1,5,4.0,0
3454306274286651,3.0,1.0,0,471,32.0,0
3454310269280142,4.0,1.0,1,7,15.0,0
3454313456262822,2.0,0.0,0,1,2.0,0
3454318189140065,7.0,1.0,0,1,7.0,0
3454320989734924,4.0,1.0,0,11,5.0,0
3454368267403315,3.0,1.0,1,28,8.0,1
3454382317094810,3.0,0.0,1,12,7.0,0
3454401627877927,4.0,0.0,1,177,29.0,0
3454470889011813,4.0,1.0,1,11,11.0,0
3454520003811932,3.0,1.0,1,1,5.0,0
3454528061690100,2.0,0.0,0,6,4.0,0
3454531851481185,4.0,0.0,1,11,6.0,0
3454558681577581,3.0,0.0,0,47,11.0,0
3454564839423365,1.0,1.0,1,32,36.0,1
3454576625226449,5.0,1.0,1,6,7.0,1
3454580539322746,5.0,0.0,1,5,5.0,1
3454606668509282,4.0,0.0,1,14,10.0,0
3454613561769699,4.0,0.0,1,11,8.0,0
3454622773996571,4.0,0.0,1,2,1.0,0
3454625971517470,3.0,1.0,0,1,3.0,0
3454735703811810,4.0,1.0,0,24,10.0,0
3454749523832801,4.0,1.0,1,9,7.0,0
3454794164635649,2.0,1.0,0,102,26.0,0
3454823175359548,3.0,0.0,0,49,9.0,0
3454872996304992,5.0,1.0,1,3,10.0,0
3454904514952818,4.0,0.0,0,1,9.0,0
3454951264750515,4.0,0.0,1,4,1.0,0
3454968998221655,2.0,1.0,0,2,1.0,0
3455007606963897,3.0,1.0,1,27,13.0,1
3455052974561633,3.0,0.0,0,5,5.0,0
3455055856847252,4.0,0.0,0,16,8.0,0
3455087061251289,2.0,0.0,0,27,1.0,0
3455183793812931,4.0,0.0,1,30,9.0,0
3455204481678421,4.0,0.0,0,256,39.0,0
3455228850756886,4.0,1.0,0,22,9.0,0
3455278853092795,3.0,1.0,0,2,3.0,0
3455281174299781,3.0,0.0,0,1,3.0,0
3455285373505957,4.0,1.0,1,3,4.0,0
3455322004812715,4.0,0.0,1,3,10.0,0
3455325182787783,2.0,0.0,0,22,12.0,0
3455360728703537,6.0,0.0,0,2,6.0,0
3455391052629316,3.0,0.0,0,81,32.0,1
3455436509618304,4.0,0.0,1,1,5.0,0
3455472352653055,6.0,0.0,1,7,8.0,0
3455485780498136,3.0,0.0,0,1,4.0,0
3455486602591608,2.5,0.0,1,28,11.0,0
3455507636329309,4.0,0.0,0,1,4.0,0
3455532791983936,2.0,0.0,1,7,23.0,0
3455553543736709,3.0,1.0,1,18,17.0,0
3455578308701174,5.0,1.0,1,2,6.0,1
3455635352429598,5.0,1.0,0,1,5.0,0
3455638087288317,4.0,0.0,0,84,23.0,0
3455638370915586,3.0,0.0,1,8,7.0,0
3455692454351226,4.0,0.0,1,10,4.0,0
3455732454858841,5.0,0.0,1,11,15.0,0
3455733632151907,4.0,1.0,1,1,5.0,0
3455737048122469,4.0,1.0,1,6,11.0,0
3455741403125132,4.0,0.0,1,14,11.0,0
3455818227207228,5.0,0.0,1,8,15.0,0
